EmployeeID,Team,Role,Location,CourseTitle,CourseCategory,IsMandatory,EnrollmentDate,CompletionDate,CompletionStatus,Score,DurationMinutes,LastAccessDate,AccessedViaDevice,SkillScore_Communication,SkillScore_TechEfficiency,SkillScore_Teamwork,SkillGapFlag,FeedbackComment,FeedbackRating,UsedScreenReader,Course Completion Time,Average Skill Score,Completion Month
E12586,Customer Support,Customer Service Advisor,Northfield Office,Handling Difficult Conversations,Soft Skills,No,24-Jun-23,4-Jul-23,Completed,62,117,15-Aug-23,Tablet,4,5,1,Yes,Too basic.,2,Yes,10,8,July
E14161,IT,Systems Analyst,Northfield Office,System Troubleshooting,Systems Training,No,26-Dec-18,14-Jan-19,Completed,75,36,3-Mar-19,Mobile,1,4,1,Yes,Needs improvement.,1,Yes,19,4,January
E14395,Repairs,Plumber,Civic Centre Hub,Fire Safety,Compliance,No,9-Dec-20,27-Dec-20,Completed,91,63,6-Jan-21,Tablet,4,4,2,Yes,Great course.,4,Yes,18,6,December
E14260,Customer Support,Contact Centre Agent,Northfield Office,Handling Difficult Conversations,Soft Skills,No,18-Jan-24,29-Jan-24,Completed,84,68,18-Apr-24,Desktop,5,4,1,Yes,Excellent content.,5,Yes,11,8,January
E13709,Finance,Finance Analyst,Wythenshawe Central,Financial Regulations,Finance,No,8-Jun-23,16-Aug-23,Completed,93,38,21-Aug-23,Desktop,1,3,3,Yes,Too basic.,2,Yes,69,1,August
E17643,Repairs,Maintenance Technician,Civic Centre Hub,Electrical Safety,Health & Safety,No,31-Jul-23,20-Aug-23,Completed,73,77,5-Nov-23,Tablet,5,1,5,Yes,Very useful.,4,Yes,20,1,August
E17396,IT,Systems Analyst,Wythenshawe Central,Data Protection,Systems Training,No,17-Apr-19,21-Apr-19,Completed,65,79,26-Jun-19,Mobile,2,1,5,Yes,Too basic.,2,Yes,4,-2,April
E17132,IT,Systems Analyst,Civic Centre Hub,Data Protection,Systems Training,No,20-Jan-22,27-Jan-22,Completed,88,80,6-May-22,Mobile,4,1,1,Yes,Needs improvement.,1,Yes,7,4,January
E13577,Finance,Finance Analyst,Northfield Office,Financial Regulations,Finance,No,28-Jun-20,7-Jul-20,Completed,100,39,13-Oct-20,Tablet,4,2,5,Yes,Great course.,4,Yes,9,1,July
E18857,Housing Management,Lettings Coordinator,Trafford Branch,Safeguarding Adults,Compliance,No,2-Oct-19,6-Oct-19,Completed,70,71,4-Jan-20,Desktop,1,4,3,Yes,Needs improvement.,1,Yes,4,2,October
E17436,Facilities,Building Services Assistant,Trafford Branch,Health & Safety Basics,Health & Safety,No,16-Jun-19,1-Jul-19,Completed,91,98,7-Sep-19,Desktop,5,4,1,Yes,Excellent content.,5,Yes,15,8,July
E11870,Customer Support,Customer Service Advisor,Trafford Branch,Effective Communication,Soft Skills,No,1-Aug-21,10-Aug-21,Completed,87,74,9-Oct-21,Mobile,3,1,3,Yes,Very useful.,4,Yes,9,1,August
E11799,Customer Support,Customer Service Advisor,Civic Centre Hub,Effective Communication,Soft Skills,No,14-Sep-19,22-Sep-19,Completed,68,98,28-Sep-19,Desktop,2,3,2,Yes,Needs improvement.,1,Yes,8,3,September
E18556,IT,IT Support Officer,Wythenshawe Central,System Troubleshooting,Systems Training,No,26-Jan-22,1-Feb-22,Completed,90,37,21-Apr-22,Mobile,3,5,1,Yes,Very useful.,4,Yes,6,7,February
E18720,Finance,Accounts Officer,Northfield Office,GDPR Basics,Compliance,No,19-Feb-20,2-Mar-20,Completed,60,80,27-Mar-20,Tablet,1,4,2,Yes,Too basic.,2,Yes,12,3,March
E18009,Finance,Payroll Specialist,Wythenshawe Central,GDPR Basics,Compliance,No,1-Mar-18,15-Mar-18,Completed,61,71,19-Jun-18,Tablet,1,5,5,Yes,Too basic.,2,Yes,14,1,March
E12396,Finance,Payroll Specialist,Trafford Branch,Financial Regulations,Finance,No,10-Feb-21,26-Feb-21,Completed,97,36,27-Mar-21,Tablet,2,1,1,Yes,Great course.,4,Yes,16,2,February
E13936,Housing Management,Housing Officer,Trafford Branch,Conflict Resolution,Soft Skills,No,30-Apr-24,2-May-24,Completed,99,80,18-May-24,Mobile,2,3,5,Yes,Great course.,4,Yes,2,0,May
E17547,Housing Management,Tenancy Support Officer,Wythenshawe Central,Safeguarding Adults,Compliance,No,26-Jun-19,16-Jul-19,Completed,81,39,1-Aug-19,Tablet,2,2,2,Yes,Needs improvement.,1,Yes,20,2,July
E13577,Finance,Finance Analyst,Northfield Office,Financial Regulations,Finance,No,2-Jul-20,11-Jul-20,Completed,68,34,30-Sep-20,Mobile,2,2,5,Yes,Needs improvement.,1,Yes,9,-1,July
E17953,Facilities,Facilities Manager,Wythenshawe Central,Health & Safety Basics,Health & Safety,No,17-Dec-20,29-Dec-20,Completed,78,115,13-Feb-21,Desktop,1,3,4,Yes,Excellent content.,5,Yes,12,0,December
E17290,Finance,Payroll Specialist,Civic Centre Hub,Payroll Compliance,Compliance,No,1-Mar-19,10-Mar-19,Completed,88,36,5-Jun-19,Tablet,1,3,1,Yes,Needs improvement.,1,Yes,9,3,March
E16091,IT,IT Support Officer,Wythenshawe Central,System Troubleshooting,Systems Training,No,19-Sep-22,28-Sep-22,Completed,94,31,5-Jan-23,Mobile,2,2,1,Yes,Very useful.,4,Yes,9,3,September
E16654,Repairs,Electrician,Northfield Office,Electrical Safety,Health & Safety,No,5-Aug-19,20-Aug-19,Completed,86,91,26-Nov-19,Tablet,4,2,1,Yes,Great course.,4,Yes,15,5,August
E11752,Housing Management,Housing Officer,Northfield Office,Safeguarding Adults,Compliance,No,31-Mar-18,4-Apr-18,Completed,94,36,2-May-18,Mobile,2,2,1,Yes,Excellent content.,5,Yes,4,3,April
E17588,Customer Support,Support Specialist,Trafford Branch,Handling Difficult Conversations,Soft Skills,No,9-Sep-18,14-Sep-18,Completed,99,88,26-Nov-18,Tablet,3,4,1,Yes,Great course.,4,Yes,5,6,September
E13045,Finance,Finance Analyst,Civic Centre Hub,Financial Regulations,Finance,No,25-Aug-24,13-Sep-24,Completed,85,106,14-Nov-24,Desktop,2,3,5,Yes,Needs improvement.,1,Yes,19,0,September
E15164,Repairs,Electrician,Northfield Office,Electrical Safety,Health & Safety,No,18-Feb-24,26-Feb-24,Completed,70,59,28-Feb-24,Desktop,4,4,1,Yes,Great course.,4,Yes,8,7,February
E18018,Finance,Accounts Officer,Wythenshawe Central,Payroll Compliance,Compliance,No,19-Feb-21,11-Mar-21,Completed,86,107,28-Mar-21,Desktop,4,2,3,Yes,Needs improvement.,1,Yes,20,3,March
E12738,IT,Network Technician,Northfield Office,System Troubleshooting,Systems Training,No,13-Feb-24,5-Mar-24,Completed,83,48,17-Apr-24,Mobile,2,2,5,Yes,Very useful.,4,Yes,21,-1,March
E19773,Facilities,Cleaner,Civic Centre Hub,Health & Safety Basics,Health & Safety,No,13-Aug-18,30-Aug-18,Completed,74,81,17-Sep-18,Mobile,2,4,5,Yes,Excellent content.,5,Yes,17,1,August
E12396,Finance,Payroll Specialist,Trafford Branch,Financial Regulations,Finance,No,1-Mar-21,18-Mar-21,Completed,95,81,3-Jun-21,Mobile,4,1,4,Yes,Too basic.,2,Yes,17,1,March
E13896,Finance,Finance Analyst,Civic Centre Hub,GDPR Basics,Compliance,No,7-Jul-19,22-Jul-19,Completed,65,35,19-Sep-19,Desktop,4,2,3,Yes,Great course.,4,No,15,3,July
E18055,Customer Support,Support Specialist,Civic Centre Hub,Customer Service Skills,Soft Skills,No,30-Jan-22,6-Feb-22,Completed,78,42,26-Apr-22,Mobile,3,1,1,Yes,Excellent content.,5,No,7,3,February
E12284,IT,Systems Analyst,Civic Centre Hub,Data Protection,Systems Training,No,27-Jun-21,29-Jun-21,Completed,76,66,18-Aug-21,Tablet,4,3,1,Yes,Very useful.,4,No,2,6,June
E18241,Housing Management,Housing Officer,Northfield Office,Conflict Resolution,Soft Skills,No,14-Apr-21,4-May-21,Completed,88,74,13-Jul-21,Tablet,4,1,3,Yes,Excellent content.,5,No,20,2,May
E17257,Housing Management,Lettings Coordinator,Northfield Office,Conflict Resolution,Soft Skills,No,20-Jan-20,5-Feb-20,Completed,82,30,17-Feb-20,Desktop,2,1,4,Yes,Needs improvement.,1,No,16,-1,February
E17634,Housing Management,Tenancy Support Officer,Northfield Office,Conflict Resolution,Soft Skills,No,14-Jun-20,17-Jun-20,Completed,78,102,2-Aug-20,Desktop,2,5,2,Yes,Very useful.,4,No,3,5,June
E14919,Housing Management,Tenancy Support Officer,Northfield Office,Conflict Resolution,Soft Skills,No,15-Dec-19,18-Dec-19,Completed,89,84,16-Jan-20,Desktop,5,1,4,Yes,Excellent content.,5,No,3,2,December
E16675,Repairs,Maintenance Technician,Trafford Branch,Manual Handling,Compliance,No,11-Sep-22,27-Sep-22,Completed,90,92,4-Oct-22,Desktop,2,4,5,Yes,Excellent content.,5,No,16,1,September
E12586,Facilities,Cleaner,Wythenshawe Central,Cleaning Protocols,Health & Safety,No,27-Feb-22,14-Mar-22,Completed,94,30,5-May-22,Desktop,4,2,1,Yes,Too basic.,2,No,15,5,March
E11887,Customer Support,Customer Service Advisor,Civic Centre Hub,Customer Service Skills,Soft Skills,No,9-Jan-20,13-Jan-20,Completed,90,116,19-Jan-20,Desktop,5,1,2,Yes,Needs improvement.,1,No,4,4,January
E11892,Finance,Accounts Officer,Northfield Office,GDPR Basics,Compliance,No,14-Mar-19,30-Mar-19,Completed,96,103,6-Jul-19,Desktop,1,3,1,Yes,Great course.,4,No,16,3,March
E13967,Housing Management,Lettings Coordinator,Civic Centre Hub,Tenant Rights & Responsibilities,Organizational Onboarding,No,15-Feb-20,18-Feb-20,Completed,71,120,9-Mar-20,Mobile,1,5,2,Yes,Too basic.,2,No,3,4,February
E18835,Facilities,Building Services Assistant,Trafford Branch,Building Maintenance,Health & Safety,No,5-Dec-19,18-Dec-19,Completed,60,73,24-Feb-20,Mobile,1,3,2,Yes,Great course.,4,No,13,2,December
E15228,Finance,Payroll Specialist,Civic Centre Hub,Payroll Compliance,Compliance,No,14-Jul-18,27-Jul-18,Completed,63,114,11-Aug-18,Mobile,4,2,1,Yes,Very useful.,4,No,13,5,July
E13649,IT,Systems Analyst,Civic Centre Hub,Cybersecurity Essentials,Systems Training,No,15-Aug-20,24-Aug-20,Completed,65,113,13-Sep-20,Desktop,3,2,1,Yes,Excellent content.,5,No,9,4,August
E13891,Housing Management,Housing Officer,Trafford Branch,Tenant Rights & Responsibilities,Organizational Onboarding,No,10-Jul-22,14-Jul-22,Completed,81,62,1-Aug-22,Desktop,2,5,5,Yes,Excellent content.,5,No,4,2,July
E15889,Customer Support,Customer Service Advisor,Wythenshawe Central,Effective Communication,Soft Skills,No,7-Mar-22,15-Mar-22,Completed,64,68,10-Apr-22,Mobile,3,4,1,Yes,Too basic.,2,No,8,6,March
E19251,Repairs,Plumber,Wythenshawe Central,Fire Safety,Compliance,No,22-Mar-24,28-Mar-24,Completed,93,41,6-Jun-24,Desktop,2,4,4,Yes,Needs improvement.,1,No,6,2,March
E14576,Finance,Finance Analyst,Northfield Office,Financial Regulations,Finance,No,9-Jul-20,27-Jul-20,Completed,64,106,21-Aug-20,Desktop,2,1,1,Yes,Excellent content.,5,No,18,2,July
E13132,Repairs,Electrician,Trafford Branch,Electrical Safety,Health & Safety,No,25-Jan-21,5-Feb-21,Completed,82,113,20-Feb-21,Tablet,1,3,1,Yes,Needs improvement.,1,No,11,3,February
E19205,IT,IT Support Officer,Wythenshawe Central,Data Protection,Systems Training,No,1-Oct-22,21-Oct-22,Completed,85,72,30-Oct-22,Mobile,4,2,2,Yes,Very useful.,4,No,20,4,October
E11041,IT,Network Technician,Northfield Office,System Troubleshooting,Systems Training,No,7-May-19,21-May-19,Completed,99,67,3-Aug-19,Tablet,2,4,3,Yes,Very useful.,4,No,14,3,May
E16974,Customer Support,Contact Centre Agent,Civic Centre Hub,Handling Difficult Conversations,Soft Skills,No,15-Aug-23,29-Aug-23,Completed,66,100,10-Sep-23,Mobile,4,1,1,Yes,Great course.,4,No,14,4,August
E12761,IT,Network Technician,Wythenshawe Central,System Troubleshooting,Systems Training,No,29-Mar-24,31-Mar-24,Completed,99,64,2-May-24,Tablet,3,1,2,Yes,Excellent content.,5,No,2,2,March
E11586,Housing Management,Lettings Coordinator,Civic Centre Hub,Tenant Rights & Responsibilities,Organizational Onboarding,No,15-Mar-21,21-Mar-21,Completed,77,100,1-May-21,Tablet,4,4,1,Yes,Needs improvement.,1,No,6,7,March
E16467,Customer Support,Contact Centre Agent,Northfield Office,Customer Service Skills,Soft Skills,No,16-Aug-21,22-Aug-21,Completed,67,112,6-Oct-21,Mobile,3,1,5,Yes,Excellent content.,5,No,6,-1,August
E17683,Housing Management,Tenancy Support Officer,Trafford Branch,Conflict Resolution,Soft Skills,No,8-Oct-22,11-Oct-22,Completed,80,62,25-Dec-22,Tablet,3,1,3,Yes,Excellent content.,5,No,3,1,October
E15027,Finance,Payroll Specialist,Northfield Office,Payroll Compliance,Compliance,No,28-Aug-18,30-Aug-18,Completed,77,115,3-Sep-18,Tablet,1,4,5,Yes,Too basic.,2,No,2,0,August
E12303,Facilities,Cleaner,Trafford Branch,Cleaning Protocols,Health & Safety,No,2-Mar-20,22-Mar-20,Completed,69,70,23-Mar-20,Tablet,4,4,1,Yes,Very useful.,4,No,20,7,March
E12732,Finance,Accounts Officer,Wythenshawe Central,Financial Regulations,Finance,No,26-Feb-22,15-Mar-22,Completed,85,66,4-May-22,Desktop,4,1,2,Yes,Needs improvement.,1,No,17,3,March
E15488,Finance,Accounts Officer,Northfield Office,Payroll Compliance,Compliance,No,17-Sep-22,4-Oct-22,Completed,99,88,26-Dec-22,Tablet,5,5,2,Yes,Too basic.,2,No,17,8,October
E18362,Repairs,Electrician,Civic Centre Hub,Electrical Safety,Health & Safety,No,2-Nov-23,16-Nov-23,Completed,85,39,1-Dec-23,Mobile,3,2,3,Yes,Very useful.,4,No,14,2,November
E18937,IT,Systems Analyst,Civic Centre Hub,Data Protection,Systems Training,No,26-Aug-18,13-Sep-18,Completed,83,84,28-Sep-18,Mobile,5,1,4,Yes,Great course.,4,No,18,2,September
E17953,IT,IT Support Officer,Trafford Branch,System Troubleshooting,Systems Training,No,15-Jun-19,27-Jun-19,Completed,79,53,2-Aug-19,Mobile,4,2,4,Yes,Great course.,4,No,12,2,June
E15931,Finance,Finance Analyst,Wythenshawe Central,Payroll Compliance,Compliance,No,10-Jan-19,19-Jan-19,Completed,80,75,3-Feb-19,Desktop,4,1,5,Yes,Excellent content.,5,No,9,0,January
E11892,Finance,Accounts Officer,Northfield Office,GDPR Basics,Compliance,No,12-Apr-19,22-Apr-19,Completed,78,77,23-May-19,Tablet,5,2,4,Yes,Needs improvement.,1,No,10,3,April
E17227,Finance,Accounts Officer,Trafford Branch,Financial Regulations,Finance,No,24-Sep-22,8-Oct-22,Completed,79,119,16-Jan-23,Desktop,5,5,2,Yes,Too basic.,2,No,14,8,October
E18044,Repairs,Maintenance Technician,Trafford Branch,Manual Handling,Compliance,No,24-May-18,6-Jun-18,Completed,93,114,3-Sep-18,Desktop,3,2,4,Yes,Excellent content.,5,No,13,1,June
E12741,Customer Support,Customer Service Advisor,Civic Centre Hub,Handling Difficult Conversations,Soft Skills,No,23-Oct-24,1-Nov-24,Completed,75,63,14-Dec-24,Mobile,4,1,1,Yes,Excellent content.,5,No,9,4,November
E14118,IT,Network Technician,Civic Centre Hub,Cybersecurity Essentials,Systems Training,No,3-Aug-20,15-Aug-20,Completed,80,42,12-Oct-20,Mobile,1,2,5,Yes,Too basic.,2,No,12,-2,August
E14595,Repairs,Maintenance Technician,Trafford Branch,Electrical Safety,Health & Safety,No,30-May-18,4-Jun-18,Completed,69,34,12-Jun-18,Tablet,3,4,1,Yes,Too basic.,2,No,5,6,June
E17030,Finance,Finance Analyst,Civic Centre Hub,Payroll Compliance,Compliance,No,17-Jul-24,1-Aug-24,Completed,75,86,23-Aug-24,Desktop,1,1,2,Yes,Very useful.,4,No,15,0,August
E19188,IT,Network Technician,Civic Centre Hub,Data Protection,Systems Training,No,2-Sep-21,15-Sep-21,Completed,68,64,20-Sep-21,Tablet,2,1,3,Yes,Great course.,4,No,13,0,September
E14869,Finance,Payroll Specialist,Civic Centre Hub,Financial Regulations,Finance,No,6-Oct-22,24-Oct-22,Completed,82,64,29-Jan-23,Tablet,1,2,5,Yes,Very useful.,4,No,18,-2,October
E11860,Repairs,Electrician,Trafford Branch,Fire Safety,Compliance,No,30-Sep-24,12-Oct-24,Completed,93,47,25-Nov-24,Tablet,1,3,3,Yes,Great course.,4,No,12,1,October
E18964,Facilities,Cleaner,Northfield Office,Health & Safety Basics,Health & Safety,No,14-Oct-21,17-Oct-21,Completed,94,117,14-Jan-22,Desktop,2,3,5,Yes,Great course.,4,No,3,0,October
E17490,Housing Management,Tenancy Support Officer,Wythenshawe Central,Conflict Resolution,Soft Skills,No,9-Nov-23,27-Nov-23,Completed,83,93,31-Jan-24,Desktop,1,2,3,Yes,Very useful.,4,No,18,0,November
E15829,Facilities,Facilities Manager,Wythenshawe Central,Health & Safety Basics,Health & Safety,No,11-Feb-22,27-Feb-22,Completed,83,37,27-Feb-22,Mobile,2,4,5,Yes,Needs improvement.,1,No,16,1,February
E11099,Facilities,Building Services Assistant,Civic Centre Hub,Building Maintenance,Health & Safety,No,3-Mar-20,22-Mar-20,Completed,84,76,22-Jun-20,Desktop,1,2,2,Yes,Very useful.,4,No,19,1,March
E12250,Housing Management,Tenancy Support Officer,Civic Centre Hub,Conflict Resolution,Soft Skills,No,8-Nov-20,13-Nov-20,Completed,66,92,24-Jan-21,Desktop,3,3,1,Yes,Needs improvement.,1,No,5,5,November
E12460,IT,IT Support Officer,Wythenshawe Central,System Troubleshooting,Systems Training,No,31-Jul-23,6-Aug-23,Completed,73,50,18-Sep-23,Tablet,5,2,3,Yes,Too basic.,2,No,6,4,August
E17833,IT,IT Support Officer,Wythenshawe Central,System Troubleshooting,Systems Training,No,25-Oct-23,12-Nov-23,Completed,94,77,19-Jan-24,Tablet,5,2,4,Yes,Great course.,4,No,18,3,November
E12143,IT,Network Technician,Wythenshawe Central,Cybersecurity Essentials,Systems Training,No,4-Dec-20,12-Dec-20,Completed,74,56,16-Mar-21,Desktop,3,4,2,Yes,Excellent content.,5,No,8,5,December
E11655,Housing Management,Lettings Coordinator,Civic Centre Hub,Tenant Rights & Responsibilities,Organizational Onboarding,No,22-Dec-22,11-Jan-23,Completed,96,119,19-Mar-23,Desktop,1,2,4,Yes,Needs improvement.,1,No,20,-1,January
E12929,Facilities,Facilities Manager,Northfield Office,Building Maintenance,Health & Safety,No,16-Sep-20,25-Sep-20,Completed,86,70,19-Dec-20,Desktop,5,1,3,Yes,Too basic.,2,No,9,3,September
E18905,Repairs,Maintenance Technician,Trafford Branch,Fire Safety,Compliance,No,26-Sep-18,8-Oct-18,Completed,64,37,2-Nov-18,Desktop,4,3,1,Yes,Needs improvement.,1,No,12,6,October
E19985,Customer Support,Customer Service Advisor,Northfield Office,Customer Service Skills,Soft Skills,No,19-Jul-19,7-Aug-19,Completed,92,35,10-Sep-19,Desktop,2,1,1,Yes,Very useful.,4,No,19,2,August
E16790,IT,IT Support Officer,Trafford Branch,Data Protection,Systems Training,No,23-Aug-20,6-Sep-20,Completed,89,103,10-Nov-20,Tablet,2,1,3,Yes,Very useful.,4,No,14,0,September
E11033,Finance,Finance Analyst,Northfield Office,GDPR Basics,Compliance,No,19-Jul-20,23-Jul-20,Completed,81,92,25-Aug-20,Mobile,1,1,5,Yes,Excellent content.,5,No,4,-3,July
E11413,Facilities,Building Services Assistant,Civic Centre Hub,Health & Safety Basics,Health & Safety,No,7-May-24,10-May-24,Completed,91,78,31-Jul-24,Tablet,2,3,5,Yes,Too basic.,2,No,3,0,May
E12899,Repairs,Electrician,Northfield Office,Manual Handling,Compliance,No,11-Nov-24,27-Nov-24,Completed,72,107,5-Dec-24,Tablet,1,4,3,Yes,Very useful.,4,No,16,2,November
E16074,IT,Systems Analyst,Civic Centre Hub,System Troubleshooting,Systems Training,No,1-Jan-19,5-Jan-19,Completed,62,70,13-Mar-19,Desktop,4,3,1,Yes,Too basic.,2,No,4,6,January
E13767,Repairs,Maintenance Technician,Wythenshawe Central,Electrical Safety,Health & Safety,No,2-Dec-23,14-Dec-23,Completed,78,89,25-Feb-24,Mobile,5,4,1,Yes,Too basic.,2,No,12,8,December
E12272,Housing Management,Housing Officer,Wythenshawe Central,Conflict Resolution,Soft Skills,No,2-Oct-21,5-Oct-21,Completed,77,118,22-Dec-21,Tablet,4,2,5,Yes,Very useful.,4,No,3,1,October
E16180,IT,IT Support Officer,Trafford Branch,Data Protection,Systems Training,No,12-Aug-22,30-Aug-22,Completed,83,115,28-Oct-22,Mobile,4,4,2,Yes,Excellent content.,5,No,18,6,August
E19090,IT,Systems Analyst,Wythenshawe Central,Cybersecurity Essentials,Systems Training,No,11-Apr-24,24-Apr-24,Completed,98,108,23-Jul-24,Mobile,1,2,1,Yes,Too basic.,2,No,13,2,April
E12899,Repairs,Electrician,Northfield Office,Manual Handling,Compliance,No,14-Jan-24,24-Jan-24,Completed,62,49,28-Mar-24,Desktop,2,4,5,Yes,Needs improvement.,1,No,10,1,January
E12467,Customer Support,Support Specialist,Wythenshawe Central,Handling Difficult Conversations,Soft Skills,No,29-Jul-24,8-Aug-24,Completed,69,43,22-Sep-24,Tablet,3,2,3,Yes,Great course.,4,No,10,2,August
E16671,Housing Management,Housing Officer,Trafford Branch,Conflict Resolution,Soft Skills,No,24-May-24,3-Jun-24,Completed,80,119,5-Jun-24,Mobile,4,2,3,Yes,Great course.,4,No,10,3,June
E16646,Finance,Finance Analyst,Trafford Branch,GDPR Basics,Compliance,No,23-Jun-19,30-Jun-19,Completed,97,34,5-Jul-19,Tablet,1,2,5,Yes,Excellent content.,5,No,7,-2,June
E18133,IT,Network Technician,Trafford Branch,Data Protection,Systems Training,No,5-Aug-18,21-Aug-18,Completed,89,100,9-Nov-18,Mobile,2,3,5,Yes,Needs improvement.,1,No,16,0,August
E15244,Finance,Payroll Specialist,Wythenshawe Central,Financial Regulations,Finance,No,20-Dec-21,7-Jan-22,Completed,64,39,27-Mar-22,Mobile,4,2,3,Yes,Too basic.,2,No,18,3,January
E15531,Repairs,Electrician,Trafford Branch,Electrical Safety,Health & Safety,No,7-Apr-20,11-Apr-20,Completed,63,36,9-Jun-20,Mobile,1,3,4,Yes,Needs improvement.,1,No,4,0,April
E17491,Finance,Payroll Specialist,Civic Centre Hub,Payroll Compliance,Compliance,No,8-Oct-21,10-Oct-21,Completed,85,100,11-Dec-21,Desktop,4,1,4,Yes,Excellent content.,5,No,2,1,October
E19500,Facilities,Building Services Assistant,Wythenshawe Central,Building Maintenance,Health & Safety,No,28-May-21,8-Jun-21,Completed,72,53,18-Jul-21,Desktop,1,1,2,Yes,Too basic.,2,No,11,0,June
E17837,Finance,Finance Analyst,Trafford Branch,GDPR Basics,Compliance,No,22-May-23,31-May-23,Completed,80,72,21-Jul-23,Tablet,2,2,4,Yes,Needs improvement.,1,No,9,0,May
E12775,Housing Management,Housing Officer,Trafford Branch,Tenant Rights & Responsibilities,Organizational Onboarding,No,3-Apr-20,18-Apr-20,Completed,81,39,27-Jul-20,Tablet,1,4,2,Yes,Great course.,4,No,15,3,April
E15182,IT,Network Technician,Trafford Branch,System Troubleshooting,Systems Training,No,26-May-22,13-Jun-22,Completed,64,39,17-Sep-22,Desktop,1,5,5,Yes,Excellent content.,5,No,18,1,June
E16498,Housing Management,Housing Officer,Northfield Office,Tenant Rights & Responsibilities,Organizational Onboarding,No,17-Mar-25,25-Mar-25,Completed,78,68,20-Jun-25,Mobile,2,3,4,Yes,Too basic.,2,No,8,1,March
E15009,Customer Support,Customer Service Advisor,Northfield Office,Customer Service Skills,Soft Skills,No,3-Feb-24,5-Feb-24,Completed,70,48,2-Mar-24,Desktop,2,3,5,Yes,Great course.,4,No,2,0,February
E17277,Customer Support,Customer Service Advisor,Northfield Office,Handling Difficult Conversations,Soft Skills,No,27-May-23,16-Jun-23,Completed,78,68,3-Sep-23,Mobile,1,1,3,Yes,Great course.,4,No,20,-1,June
E14850,Customer Support,Support Specialist,Wythenshawe Central,Customer Service Skills,Soft Skills,No,13-Oct-18,18-Oct-18,Completed,75,88,28-Dec-18,Mobile,2,5,2,Yes,Very useful.,4,No,5,5,October
